9998,0,0
9999,0,1
9999,0,2
9999,0,3
9999,0,4
9999,0,5
9999,0,6
9998,0,7
9999,0,8
9998,0,9
9999,0,10
9995,0,11
9999,0,12
9999,0,13
9997,0,14
9999,0,15
9999,0,16
9999,0,17
9998,0,18
9999,0,19
9999,0,20
9998,0,21
9998,0,22
9999,0,23
9999,0,24
9998,0,25
9998,0,26
9998,0,27
9999,0,28
9999,0,29
9999,0,30
9998,0,31
9999,0,32
9413,0,33
9999,0,34
9140,0,35
9999,0,36
9997,0,37
9999,0,38
9995,0,39
9999,0,40
9999,0,41
9999,0,42
9996,0,43
9999,0,44
9999,0,45
9995,0,46
9999,0,47
9999,0,48
9999,0,49
9999,0,50
9567,0,51
9999,0,52
9999,0,53
9993,0,54
9999,0,55
9998,0,56
9999,0,57
9999,0,58
9999,0,59
9999,0,60
9998,0,61
9999,0,62
9999,0,63
9999,0,64
9988,0,65
9999,0,66
9999,0,67
9999,0,68
9998,0,69
9999,0,70
9995,0,71
9997,0,72
9999,0,73
9999,0,74
9999,0,75
9998,0,76
9999,0,77
9999,0,78
9999,0,79
9999,0,80
9970,0,81
9219,0,82
9999,0,83
9999,0,84
9999,0,85
9998,0,86
9999,0,87
9996,0,88
9997,0,89
8924,0,90
8873,0,91
9999,0,92
9948,0,93
9993,0,94
9998,0,95
9999,0,96
9975,0,97
9999,0,98
9050,0,99
